ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado,Semana,Mes,Dia_Semana,Trimestre,Nombre_producto,Categoría,Precio_Unitario,Stock,Venta_Total
2943,2024-05-03,181,17,3,1,Completa,18,5,Friday,2,Manzanas,Frutas y Verduras,6.54,3383,19.62
103,2024-05-04,98,17,3,5,Completa,18,5,Saturday,2,Manzanas,Frutas y Verduras,6.54,3383,19.62
238,2024-05-04,25,2,2,3,Completa,18,5,Saturday,2,Yogur,Lácteos,5.21,3358,10.42
727,2024-05-04,241,4,6,3,Completa,18,5,Saturday,2,Queso rallado,Lácteos,19.23,2099,115.38
766,2024-05-04,166,8,6,3,Pendiente,18,5,Saturday,2,Milanesa,Carnicería,16.21,3140,97.26
1613,2024-05-04,12,3,5,1,Completa,18,5,Saturday,2,Queso cremoso,Lácteos,17.23,3167,86.15
1743,2024-05-04,9,1,4,4,Completa,18,5,Saturday,2,Leche,Lácteos,12.24,3327,48.96
2146,2024-05-04,278,15,2,4,Completa,18,5,Saturday,2,Medialunas,Panadería,3.51,4043,7.02
2605,2024-05-04,210,24,6,5,Completa,18,5,Saturday,2,Empanadas,Congelados,13.54,2908,81.24
174,2024-05-05,264,2,1,3,Completa,18,5,Sunday,2,Yogur,Lácteos,5.21,3358,5.21
1738,2024-05-05,198,10,4,4,Completa,18,5,Sunday,2,Costilla de cerdo,Carnicería,14.25,2429,57.0
2313,2024-05-05,122,33,2,3,Completa,18,5,Sunday,2,Papas chips,Galletitas y Snacks,8.54,2837,17.08
2473,2024-05-05,181,37,5,4,Completa,18,5,Sunday,2,Garbanzos,Conservas,3.65,1506,18.25
2544,2024-05-05,34,30,1,1,Completa,18,5,Sunday,2,Vino tinto,Bebidas,13.54,1363,13.54
2840,2024-05-05,289,35,3,4,Completa,18,5,Sunday,2,Arroz,Conservas,4.25,1437,12.75
2924,2024-05-05,158,2,6,1,Completa,18,5,Sunday,2,Yogur,Lácteos,5.21,3358,31.259999999999998
2997,2024-05-05,178,25,2,5,Completa,18,5,Sunday,2,Pizza congelada,Congelados,15.45,1640,30.9
455,2024-05-06,4,27,4,3,Completa,19,5,Monday,2,Agua mineral,Bebidas,6.21,4978,24.84
614,2024-05-06,245,34,3,5,Completa,19,5,Monday,2,Maníes,Galletitas y Snacks,5.45,4769,16.35
815,2024-05-06,186,5,2,4,Completa,19,5,Monday,2,Manteca,Lácteos,5.65,4929,11.3
1424,2024-05-06,174,35,1,5,Completa,19,5,Monday,2,Arroz,Conservas,4.25,1437,4.25
1433,2024-05-06,222,16,1,1,Pendiente,19,5,Monday,2,Tortas,Panadería,15.23,3189,15.23
1517,2024-05-06,106,31,5,5,Completa,19,5,Monday,2,Galletitas de agua,Galletitas y Snacks,5.24,2771,26.200000000000003
2379,2024-05-06,321,13,5,1,Completa,19,5,Monday,2,Pan integral,Panadería,12.56,2228,62.800000000000004
2602,2024-05-06,157,37,1,5,Completa,19,5,Monday,2,Garbanzos,Conservas,3.65,1506,3.65
2950,2024-05-06,307,26,4,1,Completa,19,5,Monday,2,Hamburgesas congeladas,Congelados,9.54,1688,38.16
140,2024-05-07,220,29,3,5,Completa,19,5,Tuesday,2,Cerveza,Bebidas,11.54,2455,34.62
686,2024-05-07,171,16,1,3,Completa,19,5,Tuesday,2,Tortas,Panadería,15.23,3189,15.23
1250,2024-05-07,234,8,1,2,Completa,19,5,Tuesday,2,Milanesa,Carnicería,16.21,3140,16.21
1734,2024-05-07,311,8,3,5,Completa,19,5,Tuesday,2,Milanesa,Carnicería,16.21,3140,48.63
1739,2024-05-07,222,2,4,4,Completa,19,5,Tuesday,2,Yogur,Lácteos,5.21,3358,20.84
1802,2024-05-07,81,30,6,2,Completa,19,5,Tuesday,2,Vino tinto,Bebidas,13.54,1363,81.24
2110,2024-05-07,27,29,5,2,Pendiente,19,5,Tuesday,2,Cerveza,Bebidas,11.54,2455,57.699999999999996
2136,2024-05-07,150,12,6,2,Completa,19,5,Tuesday,2,Pan francés,Panadería,8.12,1619,48.72
2568,2024-05-07,92,33,4,4,Completa,19,5,Tuesday,2,Papas chips,Galletitas y Snacks,8.54,2837,34.16
897,2024-05-08,234,23,5,4,Completa,19,5,Wednesday,2,Papas fritas,Congelados,8.23,3731,41.150000000000006
1051,2024-05-08,308,7,2,5,Pendiente,19,5,Wednesday,2,Chorizo,Carnicería,11.25,4068,22.5
1235,2024-05-08,250,16,6,3,Cancelada,19,5,Wednesday,2,Tortas,Panadería,15.23,3189,91.38
1270,2024-05-08,173,29,6,4,Completa,19,5,Wednesday,2,Cerveza,Bebidas,11.54,2455,69.24
1648,2024-05-08,50,31,1,5,Completa,19,5,Wednesday,2,Galletitas de agua,Galletitas y Snacks,5.24,2771,5.24
1659,2024-05-08,283,21,4,5,Pendiente,19,5,Wednesday,2,Zanahorias,Frutas y Verduras,3.25,2800,13.0
2487,2024-05-08,250,35,5,3,Pendiente,19,5,Wednesday,2,Arroz,Conservas,4.25,1437,21.25
1019,2024-05-09,225,26,4,4,Completa,19,5,Thursday,2,Hamburgesas congeladas,Congelados,9.54,1688,38.16
1921,2024-05-09,192,24,6,4,Completa,19,5,Thursday,2,Empanadas,Congelados,13.54,2908,81.24
2193,2024-05-09,244,30,5,1,Completa,19,5,Thursday,2,Vino tinto,Bebidas,13.54,1363,67.69999999999999
2452,2024-05-09,215,32,5,1,Completa,19,5,Thursday,2,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,31.25
2485,2024-05-09,66,6,5,5,Completa,19,5,Thursday,2,Asado,Carnicería,28.56,5137,142.79999999999998
90,2024-05-10,161,16,3,5,Completa,19,5,Friday,2,Tortas,Panadería,15.23,3189,45.69
182,2024-05-10,301,13,2,3,Completa,19,5,Friday,2,Pan integral,Panadería,12.56,2228,25.12
303,2024-05-10,216,3,1,4,Pendiente,19,5,Friday,2,Queso cremoso,Lácteos,17.23,3167,17.23
422,2024-05-10,81,11,2,4,Completa,19,5,Friday,2,Salchicha,Carnicería,11.23,1726,22.46
524,2024-05-10,54,7,4,4,Pendiente,19,5,Friday,2,Chorizo,Carnicería,11.25,4068,45.0
778,2024-05-10,46,6,1,4,Completa,19,5,Friday,2,Asado,Carnicería,28.56,5137,28.56
1031,2024-05-10,103,10,4,5,Completa,19,5,Friday,2,Costilla de cerdo,Carnicería,14.25,2429,57.0
1268,2024-05-10,14,8,4,1,Pendiente,19,5,Friday,2,Milanesa,Carnicería,16.21,3140,64.84
1385,2024-05-10,151,13,4,5,Completa,19,5,Friday,2,Pan integral,Panadería,12.56,2228,50.24
1387,2024-05-10,156,27,6,5,Completa,19,5,Friday,2,Agua mineral,Bebidas,6.21,4978,37.26
1447,2024-05-10,75,37,2,5,Completa,19,5,Friday,2,Garbanzos,Conservas,3.65,1506,7.3
1467,2024-05-10,59,4,1,1,Completa,19,5,Friday,2,Queso rallado,Lácteos,19.23,2099,19.23
1824,2024-05-10,73,26,3,1,Completa,19,5,Friday,2,Hamburgesas congeladas,Congelados,9.54,1688,28.619999999999997
2005,2024-05-10,45,28,3,4,Pendiente,19,5,Friday,2,Jugos de frutas,Bebidas,9.45,3637,28.349999999999998
2311,2024-05-10,45,18,2,4,Completa,19,5,Friday,2,Bananas,Frutas y Verduras,7.25,4720,14.5
2794,2024-05-10,114,38,2,5,Pendiente,19,5,Friday,2,Atún enlatado,Conservas,6.21,2182,12.42
63,2024-05-11,180,33,1,3,Completa,19,5,Saturday,2,Papas chips,Galletitas y Snacks,8.54,2837,8.54
214,2024-05-11,9,8,2,5,Completa,19,5,Saturday,2,Milanesa,Carnicería,16.21,3140,32.42
857,2024-05-11,325,24,1,1,Completa,19,5,Saturday,2,Empanadas,Congelados,13.54,2908,13.54
1050,2024-05-11,115,27,3,4,Completa,19,5,Saturday,2,Agua mineral,Bebidas,6.21,4978,18.63
1140,2024-05-11,184,23,1,5,Pendiente,19,5,Saturday,2,Papas fritas,Congelados,8.23,3731,8.23
1351,2024-05-11,222,4,5,5,Completa,19,5,Saturday,2,Queso rallado,Lácteos,19.23,2099,96.15
1747,2024-05-11,138,15,4,2,Completa,19,5,Saturday,2,Medialunas,Panadería,3.51,4043,14.04
1847,2024-05-11,56,18,5,4,Pendiente,19,5,Saturday,2,Bananas,Frutas y Verduras,7.25,4720,36.25
1876,2024-05-11,265,3,6,5,Completa,19,5,Saturday,2,Queso cremoso,Lácteos,17.23,3167,103.38
2332,2024-05-11,301,3,2,5,Completa,19,5,Saturday,2,Queso cremoso,Lácteos,17.23,3167,34.46
2520,2024-05-11,103,10,5,5,Completa,19,5,Saturday,2,Costilla de cerdo,Carnicería,14.25,2429,71.25
2567,2024-05-11,56,27,3,5,Completa,19,5,Saturday,2,Agua mineral,Bebidas,6.21,4978,18.63
2892,2024-05-11,185,27,3,5,Completa,19,5,Saturday,2,Agua mineral,Bebidas,6.21,4978,18.63
49,2024-05-12,237,26,3,5,Pendiente,19,5,Sunday,2,Hamburgesas congeladas,Congelados,9.54,1688,28.619999999999997
350,2024-05-12,98,34,3,1,Completa,19,5,Sunday,2,Maníes,Galletitas y Snacks,5.45,4769,16.35
715,2024-05-12,281,11,1,4,Completa,19,5,Sunday,2,Salchicha,Carnicería,11.23,1726,11.23
1151,2024-05-12,59,5,3,5,Completa,19,5,Sunday,2,Manteca,Lácteos,5.65,4929,16.950000000000003
1923,2024-05-12,112,18,5,5,Completa,19,5,Sunday,2,Bananas,Frutas y Verduras,7.25,4720,36.25
2114,2024-05-12,119,17,4,5,Pendiente,19,5,Sunday,2,Manzanas,Frutas y Verduras,6.54,3383,26.16
2289,2024-05-12,288,32,6,1,Pendiente,19,5,Sunday,2,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,37.5
2344,2024-05-12,76,12,6,1,Completa,19,5,Sunday,2,Pan francés,Panadería,8.12,1619,48.72
449,2024-05-13,21,34,4,5,Completa,20,5,Monday,2,Maníes,Galletitas y Snacks,5.45,4769,21.8
684,2024-05-13,180,26,3,3,Completa,20,5,Monday,2,Hamburgesas congeladas,Congelados,9.54,1688,28.619999999999997
902,2024-05-13,316,37,6,4,Completa,20,5,Monday,2,Garbanzos,Conservas,3.65,1506,21.9
1067,2024-05-13,271,27,3,5,Completa,20,5,Monday,2,Agua mineral,Bebidas,6.21,4978,18.63
1097,2024-05-13,102,31,3,5,Completa,20,5,Monday,2,Galletitas de agua,Galletitas y Snacks,5.24,2771,15.72
1731,2024-05-13,231,30,3,5,Pendiente,20,5,Monday,2,Vino tinto,Bebidas,13.54,1363,40.62
2020,2024-05-13,265,6,1,1,Completa,20,5,Monday,2,Asado,Carnicería,28.56,5137,28.56
2493,2024-05-13,36,3,2,5,Completa,20,5,Monday,2,Queso cremoso,Lácteos,17.23,3167,34.46
2728,2024-05-13,49,6,6,4,Completa,20,5,Monday,2,Asado,Carnicería,28.56,5137,171.35999999999999
37,2024-05-14,12,36,5,4,Completa,20,5,Tuesday,2,Lentejas,Conservas,3.25,4578,16.25
337,2024-05-14,247,28,1,1,Completa,20,5,Tuesday,2,Jugos de frutas,Bebidas,9.45,3637,9.45
744,2024-05-14,326,9,1,5,Pendiente,20,5,Tuesday,2,Pollo,Carnicería,18.56,4051,18.56
796,2024-05-14,281,37,4,1,Completa,20,5,Tuesday,2,Garbanzos,Conservas,3.65,1506,14.6
1155,2024-05-14,113,37,6,1,Completa,20,5,Tuesday,2,Garbanzos,Conservas,3.65,1506,21.9
1685,2024-05-14,96,31,2,4,Completa,20,5,Tuesday,2,Galletitas de agua,Galletitas y Snacks,5.24,2771,10.48
1699,2024-05-14,24,32,3,5,Completa,20,5,Tuesday,2,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,18.75
1933,2024-05-14,314,12,5,3,Completa,20,5,Tuesday,2,Pan francés,Panadería,8.12,1619,40.599999999999994
2564,2024-05-14,117,8,2,4,Completa,20,5,Tuesday,2,Milanesa,Carnicería,16.21,3140,32.42
2583,2024-05-14,220,26,4,4,Completa,20,5,Tuesday,2,Hamburgesas congeladas,Congelados,9.54,1688,38.16
2590,2024-05-14,283,21,4,3,Completa,20,5,Tuesday,2,Zanahorias,Frutas y Verduras,3.25,2800,13.0
505,2024-05-15,316,38,5,4,Completa,20,5,Wednesday,2,Atún enlatado,Conservas,6.21,2182,31.05
1100,2024-05-15,18,29,2,2,Completa,20,5,Wednesday,2,Cerveza,Bebidas,11.54,2455,23.08
1691,2024-05-15,283,9,1,4,Completa,20,5,Wednesday,2,Pollo,Carnicería,18.56,4051,18.56
1860,2024-05-15,54,28,5,3,Completa,20,5,Wednesday,2,Jugos de frutas,Bebidas,9.45,3637,47.25
1875,2024-05-15,6,5,2,3,Completa,20,5,Wednesday,2,Manteca,Lácteos,5.65,4929,11.3
1932,2024-05-15,146,37,1,5,Completa,20,5,Wednesday,2,Garbanzos,Conservas,3.65,1506,3.65
2241,2024-05-15,25,9,3,4,Completa,20,5,Wednesday,2,Pollo,Carnicería,18.56,4051,55.67999999999999
655,2024-05-16,24,20,3,5,Completa,20,5,Thursday,2,Lechugas,Frutas y Verduras,4.25,1541,12.75
728,2024-05-16,193,23,1,3,Completa,20,5,Thursday,2,Papas fritas,Congelados,8.23,3731,8.23
1358,2024-05-16,115,19,2,5,Completa,20,5,Thursday,2,Tomates,Frutas y Verduras,6.54,4041,13.08
1368,2024-05-16,57,11,6,1,Completa,20,5,Thursday,2,Salchicha,Carnicería,11.23,1726,67.38
1665,2024-05-16,191,26,3,1,Completa,20,5,Thursday,2,Hamburgesas congeladas,Congelados,9.54,1688,28.619999999999997
1870,2024-05-16,307,29,3,1,Completa,20,5,Thursday,2,Cerveza,Bebidas,11.54,2455,34.62
2221,2024-05-16,63,20,6,1,Completa,20,5,Thursday,2,Lechugas,Frutas y Verduras,4.25,1541,25.5
2339,2024-05-16,6,21,6,5,Completa,20,5,Thursday,2,Zanahorias,Frutas y Verduras,3.25,2800,19.5
2921,2024-05-16,262,2,1,1,Pendiente,20,5,Thursday,2,Yogur,Lácteos,5.21,3358,5.21
1269,2024-05-17,106,7,4,5,Completa,20,5,Friday,2,Chorizo,Carnicería,11.25,4068,45.0
1294,2024-05-17,325,28,1,4,Completa,20,5,Friday,2,Jugos de frutas,Bebidas,9.45,3637,9.45
1415,2024-05-17,119,8,5,4,Completa,20,5,Friday,2,Milanesa,Carnicería,16.21,3140,81.05000000000001
1569,2024-05-17,194,33,5,3,Completa,20,5,Friday,2,Papas chips,Galletitas y Snacks,8.54,2837,42.699999999999996
1804,2024-05-17,184,4,2,1,Completa,20,5,Friday,2,Queso rallado,Lácteos,19.23,2099,38.46
2451,2024-05-17,311,12,1,3,Completa,20,5,Friday,2,Pan francés,Panadería,8.12,1619,8.12
2674,2024-05-17,165,20,2,3,Completa,20,5,Friday,2,Lechugas,Frutas y Verduras,4.25,1541,8.5
2882,2024-05-17,23,25,2,5,Completa,20,5,Friday,2,Pizza congelada,Congelados,15.45,1640,30.9
808,2024-05-18,273,28,6,1,Pendiente,20,5,Saturday,2,Jugos de frutas,Bebidas,9.45,3637,56.699999999999996
989,2024-05-18,115,6,4,3,Pendiente,20,5,Saturday,2,Asado,Carnicería,28.56,5137,114.24
1431,2024-05-18,43,29,3,5,Completa,20,5,Saturday,2,Cerveza,Bebidas,11.54,2455,34.62
1703,2024-05-18,150,37,3,4,Completa,20,5,Saturday,2,Garbanzos,Conservas,3.65,1506,10.95
1905,2024-05-18,275,16,1,1,Completa,20,5,Saturday,2,Tortas,Panadería,15.23,3189,15.23
58,2024-05-19,157,5,6,1,Pendiente,20,5,Sunday,2,Manteca,Lácteos,5.65,4929,33.900000000000006
263,2024-05-19,130,2,1,3,Completa,20,5,Sunday,2,Yogur,Lácteos,5.21,3358,5.21
542,2024-05-19,64,15,1,3,Completa,20,5,Sunday,2,Medialunas,Panadería,3.51,4043,3.51
1239,2024-05-19,254,34,1,1,Completa,20,5,Sunday,2,Maníes,Galletitas y Snacks,5.45,4769,5.45
1328,2024-05-19,91,29,2,4,Completa,20,5,Sunday,2,Cerveza,Bebidas,11.54,2455,23.08
1838,2024-05-19,299,26,5,4,Completa,20,5,Sunday,2,Hamburgesas congeladas,Congelados,9.54,1688,47.699999999999996
1974,2024-05-19,99,17,1,4,Completa,20,5,Sunday,2,Manzanas,Frutas y Verduras,6.54,3383,6.54
2232,2024-05-19,64,20,1,1,Completa,20,5,Sunday,2,Lechugas,Frutas y Verduras,4.25,1541,4.25
180,2024-05-20,58,25,3,3,Pendiente,21,5,Monday,2,Pizza congelada,Congelados,15.45,1640,46.349999999999994
227,2024-05-20,271,7,6,2,Completa,21,5,Monday,2,Chorizo,Carnicería,11.25,4068,67.5
461,2024-05-20,185,16,1,5,Completa,21,5,Monday,2,Tortas,Panadería,15.23,3189,15.23
824,2024-05-20,292,38,1,1,Pendiente,21,5,Monday,2,Atún enlatado,Conservas,6.21,2182,6.21
1587,2024-05-20,153,31,1,4,Completa,21,5,Monday,2,Galletitas de agua,Galletitas y Snacks,5.24,2771,5.24
1727,2024-05-20,128,14,6,3,Completa,21,5,Monday,2,Facturas,Panadería,12.36,3125,74.16
1823,2024-05-20,189,4,1,4,Completa,21,5,Monday,2,Queso rallado,Lácteos,19.23,2099,19.23
1831,2024-05-20,306,10,4,2,Completa,21,5,Monday,2,Costilla de cerdo,Carnicería,14.25,2429,57.0
1919,2024-05-20,67,36,3,4,Pendiente,21,5,Monday,2,Lentejas,Conservas,3.25,4578,9.75
2196,2024-05-20,175,23,2,4,Completa,21,5,Monday,2,Papas fritas,Congelados,8.23,3731,16.46
2928,2024-05-20,159,15,1,1,Completa,21,5,Monday,2,Medialunas,Panadería,3.51,4043,3.51
380,2024-05-21,24,5,5,4,Pendiente,21,5,Tuesday,2,Manteca,Lácteos,5.65,4929,28.25
652,2024-05-21,316,23,1,4,Completa,21,5,Tuesday,2,Papas fritas,Congelados,8.23,3731,8.23
723,2024-05-21,101,10,3,3,Pendiente,21,5,Tuesday,2,Costilla de cerdo,Carnicería,14.25,2429,42.75
1248,2024-05-21,86,2,3,1,Pendiente,21,5,Tuesday,2,Yogur,Lácteos,5.21,3358,15.629999999999999
1398,2024-05-21,202,24,3,4,Completa,21,5,Tuesday,2,Empanadas,Congelados,13.54,2908,40.62
1448,2024-05-21,289,26,5,5,Completa,21,5,Tuesday,2,Hamburgesas congeladas,Congelados,9.54,1688,47.699999999999996
1888,2024-05-21,281,32,5,3,Completa,21,5,Tuesday,2,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,31.25
2712,2024-05-21,303,30,5,1,Completa,21,5,Tuesday,2,Vino tinto,Bebidas,13.54,1363,67.69999999999999
141,2024-05-22,115,5,3,5,Pendiente,21,5,Wednesday,2,Manteca,Lácteos,5.65,4929,16.950000000000003
329,2024-05-22,234,13,2,5,Completa,21,5,Wednesday,2,Pan integral,Panadería,12.56,2228,25.12
706,2024-05-22,287,1,1,4,Completa,21,5,Wednesday,2,Leche,Lácteos,12.24,3327,12.24
1081,2024-05-22,249,21,3,4,Completa,21,5,Wednesday,2,Zanahorias,Frutas y Verduras,3.25,2800,9.75
1794,2024-05-22,144,5,6,5,Pendiente,21,5,Wednesday,2,Manteca,Lácteos,5.65,4929,33.900000000000006
2018,2024-05-22,69,27,6,1,Completa,21,5,Wednesday,2,Agua mineral,Bebidas,6.21,4978,37.26
51,2024-05-23,189,18,2,4,Completa,21,5,Thursday,2,Bananas,Frutas y Verduras,7.25,4720,14.5
133,2024-05-23,220,22,4,4,Completa,21,5,Thursday,2,Cebolla,Frutas y Verduras,4.21,3545,16.84
286,2024-05-23,317,12,4,4,Completa,21,5,Thursday,2,Pan francés,Panadería,8.12,1619,32.48
393,2024-05-23,195,30,4,4,Completa,21,5,Thursday,2,Vino tinto,Bebidas,13.54,1363,54.16
951,2024-05-23,152,14,1,5,Completa,21,5,Thursday,2,Facturas,Panadería,12.36,3125,12.36
1291,2024-05-23,32,29,1,3,Completa,21,5,Thursday,2,Cerveza,Bebidas,11.54,2455,11.54
1602,2024-05-23,123,31,2,1,Completa,21,5,Thursday,2,Galletitas de agua,Galletitas y Snacks,5.24,2771,10.48
1690,2024-05-23,94,24,3,5,Completa,21,5,Thursday,2,Empanadas,Congelados,13.54,2908,40.62
1906,2024-05-23,158,21,3,5,Completa,21,5,Thursday,2,Zanahorias,Frutas y Verduras,3.25,2800,9.75
1917,2024-05-23,168,29,4,1,Completa,21,5,Thursday,2,Cerveza,Bebidas,11.54,2455,46.16
2443,2024-05-23,74,13,6,4,Completa,21,5,Thursday,2,Pan integral,Panadería,12.56,2228,75.36
2841,2024-05-23,303,15,6,5,Completa,21,5,Thursday,2,Medialunas,Panadería,3.51,4043,21.06
128,2024-05-24,214,2,4,5,Completa,21,5,Friday,2,Yogur,Lácteos,5.21,3358,20.84
281,2024-05-24,2,5,5,4,Pendiente,21,5,Friday,2,Manteca,Lácteos,5.65,4929,28.25
397,2024-05-24,231,8,6,5,Completa,21,5,Friday,2,Milanesa,Carnicería,16.21,3140,97.26
612,2024-05-24,307,28,4,5,Completa,21,5,Friday,2,Jugos de frutas,Bebidas,9.45,3637,37.8
935,2024-05-24,93,9,4,1,Completa,21,5,Friday,2,Pollo,Carnicería,18.56,4051,74.24
1350,2024-05-24,248,26,5,3,Completa,21,5,Friday,2,Hamburgesas congeladas,Congelados,9.54,1688,47.699999999999996
1437,2024-05-24,197,19,3,4,Completa,21,5,Friday,2,Tomates,Frutas y Verduras,6.54,4041,19.62
1513,2024-05-24,119,36,3,4,Pendiente,21,5,Friday,2,Lentejas,Conservas,3.25,4578,9.75
2384,2024-05-24,238,16,5,1,Completa,21,5,Friday,2,Tortas,Panadería,15.23,3189,76.15
2448,2024-05-24,242,37,5,1,Pendiente,21,5,Friday,2,Garbanzos,Conservas,3.65,1506,18.25
30,2024-05-25,46,30,1,5,Completa,21,5,Saturday,2,Vino tinto,Bebidas,13.54,1363,13.54
573,2024-05-25,264,10,6,5,Pendiente,21,5,Saturday,2,Costilla de cerdo,Carnicería,14.25,2429,85.5
956,2024-05-25,139,14,2,5,Pendiente,21,5,Saturday,2,Facturas,Panadería,12.36,3125,24.72
1141,2024-05-25,56,22,5,4,Pendiente,21,5,Saturday,2,Cebolla,Frutas y Verduras,4.21,3545,21.05
1615,2024-05-25,264,25,4,1,Completa,21,5,Saturday,2,Pizza congelada,Congelados,15.45,1640,61.8
2717,2024-05-25,16,7,6,4,Completa,21,5,Saturday,2,Chorizo,Carnicería,11.25,4068,67.5
2803,2024-05-25,283,11,6,5,Pendiente,21,5,Saturday,2,Salchicha,Carnicería,11.23,1726,67.38
2918,2024-05-25,311,34,6,3,Completa,21,5,Saturday,2,Maníes,Galletitas y Snacks,5.45,4769,32.7
190,2024-05-26,21,23,1,5,Completa,21,5,Sunday,2,Papas fritas,Congelados,8.23,3731,8.23
932,2024-05-26,213,4,6,1,Completa,21,5,Sunday,2,Queso rallado,Lácteos,19.23,2099,115.38
1030,2024-05-26,44,32,4,4,Completa,21,5,Sunday,2,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,25.0
1232,2024-05-26,241,5,3,3,Cancelada,21,5,Sunday,2,Manteca,Lácteos,5.65,4929,16.950000000000003
1349,2024-05-26,264,22,1,5,Completa,21,5,Sunday,2,Cebolla,Frutas y Verduras,4.21,3545,4.21
1581,2024-05-26,210,5,6,4,Pendiente,21,5,Sunday,2,Manteca,Lácteos,5.65,4929,33.900000000000006
2086,2024-05-26,68,5,3,4,Completa,21,5,Sunday,2,Manteca,Lácteos,5.65,4929,16.950000000000003
2441,2024-05-26,205,23,5,4,Pendiente,21,5,Sunday,2,Papas fritas,Congelados,8.23,3731,41.150000000000006
2991,2024-05-26,266,38,2,3,Completa,21,5,Sunday,2,Atún enlatado,Conservas,6.21,2182,12.42
70,2024-05-27,138,33,4,3,Pendiente,22,5,Monday,2,Papas chips,Galletitas y Snacks,8.54,2837,34.16
485,2024-05-27,136,20,1,4,Completa,22,5,Monday,2,Lechugas,Frutas y Verduras,4.25,1541,4.25
881,2024-05-27,39,16,1,4,Completa,22,5,Monday,2,Tortas,Panadería,15.23,3189,15.23
1441,2024-05-27,145,19,2,1,Completa,22,5,Monday,2,Tomates,Frutas y Verduras,6.54,4041,13.08
1481,2024-05-27,148,35,3,3,Pendiente,22,5,Monday,2,Arroz,Conservas,4.25,1437,12.75
1661,2024-05-27,146,8,3,1,Completa,22,5,Monday,2,Milanesa,Carnicería,16.21,3140,48.63
1752,2024-05-27,220,31,2,1,Completa,22,5,Monday,2,Galletitas de agua,Galletitas y Snacks,5.24,2771,10.48
2093,2024-05-27,90,2,1,4,Completa,22,5,Monday,2,Yogur,Lácteos,5.21,3358,5.21
2123,2024-05-27,235,17,3,5,Completa,22,5,Monday,2,Manzanas,Frutas y Verduras,6.54,3383,19.62
2599,2024-05-27,176,30,2,4,Completa,22,5,Monday,2,Vino tinto,Bebidas,13.54,1363,27.08
2940,2024-05-27,56,9,3,5,Pendiente,22,5,Monday,2,Pollo,Carnicería,18.56,4051,55.67999999999999
895,2024-05-28,194,12,4,4,Completa,22,5,Tuesday,2,Pan francés,Panadería,8.12,1619,32.48
1066,2024-05-28,182,29,5,1,Completa,22,5,Tuesday,2,Cerveza,Bebidas,11.54,2455,57.699999999999996
1421,2024-05-28,89,17,3,3,Pendiente,22,5,Tuesday,2,Manzanas,Frutas y Verduras,6.54,3383,19.62
1576,2024-05-28,127,25,5,1,Completa,22,5,Tuesday,2,Pizza congelada,Congelados,15.45,1640,77.25
1709,2024-05-28,319,3,2,4,Pendiente,22,5,Tuesday,2,Queso cremoso,Lácteos,17.23,3167,34.46
2098,2024-05-28,108,35,4,4,Completa,22,5,Tuesday,2,Arroz,Conservas,4.25,1437,17.0
2880,2024-05-28,248,38,1,3,Completa,22,5,Tuesday,2,Atún enlatado,Conservas,6.21,2182,6.21
554,2024-05-29,132,30,5,4,Completa,22,5,Wednesday,2,Vino tinto,Bebidas,13.54,1363,67.69999999999999
642,2024-05-29,240,26,5,2,Completa,22,5,Wednesday,2,Hamburgesas congeladas,Congelados,9.54,1688,47.699999999999996
717,2024-05-29,304,38,5,4,Completa,22,5,Wednesday,2,Atún enlatado,Conservas,6.21,2182,31.05
1837,2024-05-29,26,17,3,1,Completa,22,5,Wednesday,2,Manzanas,Frutas y Verduras,6.54,3383,19.62
1844,2024-05-29,127,28,2,5,Completa,22,5,Wednesday,2,Jugos de frutas,Bebidas,9.45,3637,18.9
2475,2024-05-29,7,26,6,1,Completa,22,5,Wednesday,2,Hamburgesas congeladas,Congelados,9.54,1688,57.239999999999995
2761,2024-05-29,87,26,2,3,Completa,22,5,Wednesday,2,Hamburgesas congeladas,Congelados,9.54,1688,19.08
2831,2024-05-29,180,15,5,4,Pendiente,22,5,Wednesday,2,Medialunas,Panadería,3.51,4043,17.549999999999997
6,2024-05-30,70,27,5,4,Pendiente,22,5,Thursday,2,Agua mineral,Bebidas,6.21,4978,31.05
185,2024-05-30,97,28,5,4,Completa,22,5,Thursday,2,Jugos de frutas,Bebidas,9.45,3637,47.25
197,2024-05-30,211,26,1,4,Completa,22,5,Thursday,2,Hamburgesas congeladas,Congelados,9.54,1688,9.54
818,2024-05-30,159,10,2,1,Completa,22,5,Thursday,2,Costilla de cerdo,Carnicería,14.25,2429,28.5
1598,2024-05-30,243,32,6,4,Completa,22,5,Thursday,2,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,37.5
1822,2024-05-30,311,27,4,4,Completa,22,5,Thursday,2,Agua mineral,Bebidas,6.21,4978,24.84
1962,2024-05-30,82,5,2,4,Completa,22,5,Thursday,2,Manteca,Lácteos,5.65,4929,11.3
2024,2024-05-30,282,8,4,5,Completa,22,5,Thursday,2,Milanesa,Carnicería,16.21,3140,64.84
